issue_id,record_status,review_status,waiver_enabled,waiver_name,review_comment,owner,review_date,tag,severity,goal,module,file,line,hierarchy,object,statement,description,violation,source_report,waiver_user,waiver_timestamp,filter_json,fields_json
DeadCode-ML_3f40c134f801,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,1050,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                        r_expected_serial_datablk_idx <= r_expected_serial_datablk_idx + 1'b1;,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:753,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1050"", ""Statement"": ""r_expected_serial_datablk_idx <= r_expected_serial_datablk_idx + 1'b1;"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:753"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""                        r_expected_serial_datablk_idx <= r_expected_serial_datablk_idx + 1'b1;"", ""LineRange"": ""1050-1050"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1050"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_520b0d4a7048,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,1071,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                        r_serial_core_ctr <= 'b0;,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:754,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1071"", ""Statement"": ""r_serial_core_ctr <= 'b0;"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:754"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""                        r_serial_core_ctr <= 'b0;"", ""LineRange"": ""1071-1071"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1071"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_fbb63c7ca9b7,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,1073,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                        r_serial_core_ctr <= r_serial_core_ctr + 1'b1;,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:755,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1073"", ""Statement"": ""r_serial_core_ctr <= r_serial_core_ctr + 1'b1;"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:755"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""                        r_serial_core_ctr <= r_serial_core_ctr + 1'b1;"", ""LineRange"": ""1073-1073"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1073"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_164f1d6db727,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,1678,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                                    r_sdata[p][q] <= SDATA_2D[q];,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:756,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1678"", ""Statement"": ""r_sdata[p][q] <= SDATA_2D[q];"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:756"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""                                    r_sdata[p][q] <= SDATA_2D[q];"", ""LineRange"": ""1678-1678"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1678"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_323fbdc90de8,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,1680,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                                    r_sdata[p][q] <= r_sdata_for_cfb[q];,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:757,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1680"", ""Statement"": ""r_sdata[p][q] <= r_sdata_for_cfb[q];"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:757"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""                                    r_sdata[p][q] <= r_sdata_for_cfb[q];"", ""LineRange"": ""1680-1680"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""1680"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_75c765148170,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,2061,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                        r_mdata[0] <= w_enc_J_cipher_filtered[selected_cluster][selected_core];,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:758,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2061"", ""Statement"": ""r_mdata[0] <= w_enc_J_cipher_filtered[selected_cluster][selected_core];"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:758"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""                        r_mdata[0] <= w_enc_J_cipher_filtered[selected_cluster][selected_core];"", ""LineRange"": ""2061-2061"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2061"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_989754a375df,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,2064,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                        r_mvalid <= 1'b1;,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:759,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2064"", ""Statement"": ""r_mvalid <= 1'b1;"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:759"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""                        r_mvalid <= 1'b1;"", ""LineRange"": ""2064-2064"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2064"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_c811eb95211b,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,2203,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,            w_gf_input_kkh_mux[i] = w_cur_stage_hash_in[i];,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:760,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2203"", ""Statement"": ""w_gf_input_kkh_mux[i] = w_cur_stage_hash_in[i];"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:760"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""            w_gf_input_kkh_mux[i] = w_cur_stage_hash_in[i];"", ""LineRange"": ""2203-2203"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2203"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_a870b15ab72f,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,2205,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,            w_gf_input_kkh_mux[i] = 128'd0;,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:761,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2205"", ""Statement"": ""w_gf_input_kkh_mux[i] = 128'd0;"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:761"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""            w_gf_input_kkh_mux[i] = 128'd0;"", ""LineRange"": ""2205-2205"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2205"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_e22b6a54e417,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,2212,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,            w_ghash_subkey_h_mux[i] = 128'd0;,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:762,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2212"", ""Statement"": ""w_ghash_subkey_h_mux[i] = 128'd0;"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:762"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""Statement"": ""            w_ghash_subkey_h_mux[i] = 128'd0;"", ""LineRange"": ""2212-2212"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""2212"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_28eef1dad7ca,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,css600_apbasyncbridgeslv_core,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv_core.v,117,gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core,,    begin,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:767,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""css600_apbasyncbridgeslv_core"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv_core.v"", ""LineNumber"": ""117"", ""Statement"": ""begin"", ""HIERARCHY"": ""gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:767"", ""Module"": ""css600_apbasyncbridgeslv_core"", ""HIERARCHY"": ""gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core"", ""Statement"": ""    begin"", ""LineRange"": ""117-119"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv_core.v"", ""LineNumber"": ""117"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_366797be4f73,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,css600_apbasyncbridgeslv_core,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv_core.v,180,gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core,,    begin,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:768,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""css600_apbasyncbridgeslv_core"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv_core.v"", ""LineNumber"": ""180"", ""Statement"": ""begin"", ""HIERARCHY"": ""gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:768"", ""Module"": ""css600_apbasyncbridgeslv_core"", ""HIERARCHY"": ""gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core"", ""Statement"": ""    begin"", ""LineRange"": ""180-188"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv_core.v"", ""LineNumber"": ""180"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_c2740f9a65ca,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,css600_lpislave_fsm,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/shared/css600_lpislave/verilog/css600_lpislave_fsm.v,92,gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core.u_lpislave_clks.u_css600_lpislave_fsm,,      UNUSED_2: begin,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:769,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""css600_lpislave_fsm"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/shared/css600_lpislave/verilog/css600_lpislave_fsm.v"", ""LineNumber"": ""92"", ""Statement"": ""UNUSED_2: begin"", ""HIERARCHY"": ""gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core.u_lpislave_clks.u_css600_lpislave_fsm""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:769"", ""Module"": ""css600_lpislave_fsm"", ""HIERARCHY"": ""gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core.u_lpislave_clks.u_css600_lpislave_fsm"", ""Statement"": ""      UNUSED_2: begin"", ""LineRange"": ""92-94"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/shared/css600_lpislave/verilog/css600_lpislave_fsm.v"", ""LineNumber"": ""92"", ""Goal"": ""BOS_LINT_RULE""}"
DeadCode-ML_d48f18b9af6a,WAIVED,WAIVED,yes,DeadCode-ML_740,Dead Code LINT warning,,,DeadCode-ML,,BOS_LINT_RULE,css600_lpislave_fsm,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/shared/css600_lpislave/verilog/css600_lpislave_fsm.v,95,gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core.u_lpislave_clks.u_css600_lpislave_fsm,,      UNUSED_3: begin,Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable.,Lint:770,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""css600_lpislave_fsm"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/shared/css600_lpislave/verilog/css600_lpislave_fsm.v"", ""LineNumber"": ""95"", ""Statement"": ""UNUSED_3: begin"", ""HIERARCHY"": ""gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core.u_lpislave_clks.u_css600_lpislave_fsm""}","{""Tag"": ""DeadCode-ML"", ""Description"": ""Dead code exists as the block in file '[FileName]' at line(s) '[LineRange]' is not reachable."", ""Violation"": ""Lint:770"", ""Module"": ""css600_lpislave_fsm"", ""HIERARCHY"": ""gN1B0ApbASB.u_apbasyncbridgeslv_aesdma.u_slv_core.u_lpislave_clks.u_css600_lpislave_fsm"", ""Statement"": ""      UNUSED_3: begin"", ""LineRange"": ""95-97"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/shared/css600_lpislave/verilog/css600_lpislave_fsm.v"", ""LineNumber"": ""95"", ""Goal"": ""BOS_LINT_RULE""}"
MissingFsmStateTransition_442d9705902d,WAIVED,WAIVED,yes,MissingFsmStateTransition_719,This FSM is flexible because FSM depends on the bus data width,,,MissingFsmStateTransition,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,408,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                    nxt_st = (P_AES_CORE_CNT > 1) ? ST_CALC_H2     :,FSM '[FsmName]' may have a missing transition pair from '[FromState]' to '[ToState]',Lint:733,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""408"", ""Statement"": ""nxt_st = (P_AES_CORE_CNT > 1) ? ST_CALC_H2 :"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""FsmName"": ""r_cur_st""}","{""Tag"": ""MissingFsmStateTransition"", ""Description"": ""FSM '[FsmName]' may have a missing transition pair from '[FromState]' to '[ToState]'"", ""Violation"": ""Lint:733"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""FsmName"": ""r_cur_st"", ""FromState"": ""ST_ENC_BEFORE_ENC"", ""ToState"": ""ST_CALC_H2"", ""Statement"": ""                    nxt_st = (P_AES_CORE_CNT > 1) ? ST_CALC_H2     :"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""408"", ""Goal"": ""BOS_LINT_RULE""}"
MissingFsmStateTransition_45e8752621ed,WAIVED,WAIVED,yes,MissingFsmStateTransition_719,This FSM is flexible because FSM depends on the bus data width,,,MissingFsmStateTransition,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,434,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                    nxt_st = ST_PROCESS_AAD;,FSM '[FsmName]' may have a missing transition pair from '[FromState]' to '[ToState]',Lint:734,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""434"", ""Statement"": ""nxt_st = ST_PROCESS_AAD;"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""FsmName"": ""r_cur_st""}","{""Tag"": ""MissingFsmStateTransition"", ""Description"": ""FSM '[FsmName]' may have a missing transition pair from '[FromState]' to '[ToState]'"", ""Violation"": ""Lint:734"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""FsmName"": ""r_cur_st"", ""FromState"": ""ST_CALC_H2"", ""ToState"": ""ST_PROCESS_AAD"", ""Statement"": ""                    nxt_st = ST_PROCESS_AAD;"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""434"", ""Goal"": ""BOS_LINT_RULE""}"
MissingFsmStateTransition_bce822231f57,WAIVED,WAIVED,yes,MissingFsmStateTransition_719,This FSM is flexible because FSM depends on the bus data width,,,MissingFsmStateTransition,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,436,u_AESDMA_TOP.u_aesdma_top.u_AES_CORE,,                    nxt_st = ST_PROCESS_DATA;,FSM '[FsmName]' may have a missing transition pair from '[FromState]' to '[ToState]',Lint:732,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""436"", ""Statement"": ""nxt_st = ST_PROCESS_DATA;"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""FsmName"": ""r_cur_st""}","{""Tag"": ""MissingFsmStateTransition"", ""Description"": ""FSM '[FsmName]' may have a missing transition pair from '[FromState]' to '[ToState]'"", ""Violation"": ""Lint:732"", ""Module"": ""AES_CORE_dev"", ""HIERARCHY"": ""u_AESDMA_TOP.u_aesdma_top.u_AES_CORE"", ""FsmName"": ""r_cur_st"", ""FromState"": ""ST_CALC_H2"", ""ToState"": ""ST_PROCESS_DATA"", ""Statement"": ""                    nxt_st = ST_PROCESS_DATA;"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""436"", ""Goal"": ""BOS_LINT_RULE""}"
